RA,DEC,SEP,VEL_DISP,z
356.837352384071,-0.112258377750134,6.022945269117697e-05,208.78638,0.536696
356.648312123068,-1.00940055126107,4.478053432567555e-05,223.03171,0.50427586
356.682840779549,-0.667917785434226,2.5184062943910234e-05,153.36757,0.45443043
356.549654093371,-0.54831186918312,3.1257329397637546e-05,299.03928,0.6360114
356.586208886369,-0.00400851820202528,6.727312264167273e-05,182.55592,0.5227198
356.36442388718,-1.04857066191908,2.8594603939326966e-05,274.2575,0.5466152
356.378380537821,-1.22974289317761,5.947948241024316e-05,271.1068,0.4229271
359.082672492443,0.68426145239222,3.820883304750342e-05,284.25714,0.5134851
359.248151279104,0.197986934528498,4.956407929021678e-05,303.33597,0.5599604
359.411890937592,1.12054633813941,4.9957571322134306e-05,159.3922,0.5404856
359.490546315067,0.942603923526104,3.926676508034972e-05,195.14711,0.4719599
359.532508206994,0.442567056936824,6.181966253929076e-05,296.10214,0.45766604
359.463031165384,0.34397329296879,2.7988263516923943e-05,159.64032,0.27519643
359.545889784589,0.252928150073059,3.260182071237338e-05,232.69572,0.47132745
359.594968348802,1.17179388506145,4.983218917840465e-05,235.63701,0.2056903
355.667676733647,-0.0512926571437851,7.139826193918072e-05,173.9747,0.5028881
355.503646038421,-0.781810254302115,5.070622751746572e-05,249.45671,0.37499946
355.452009418018,-0.121306756889549,6.347585245755348e-05,295.7936,0.63692826
355.571806633797,-0.421690815683273,8.515212062192845e-05,172.50278,0.52437013
355.303054657072,-1.17844829748876,5.912353392565616e-05,244.51445,0.5894951
355.331902194168,-0.576807105513344,5.228959450647876e-05,423.52185,0.4489417
355.2831027735,-0.572081727850636,6.176601269277885e-05,205.4233,0.5181291
355.225766511388,-0.11822679905228,5.172517253332023e-05,236.49066,0.44618574
355.120593073942,-0.776798850614089,5.246937909848544e-05,198.48004,0.44839063
355.17095119585,-0.800339032631039,5.993738440451184e-05,230.82086,0.7056523
354.09527021955,-0.484540511982238,5.375124985532022e-05,261.58246,0.5606726
354.204248948755,-0.00189137328550739,7.02737486749982e-05,225.8861,0.5025245
354.125001457219,-1.14619012845906,6.312850292165667e-05,203.26923,0.59804666
353.946655352235,-0.726449596611843,4.6313643091171896e-05,258.07324,0.58581805
353.906838803204,-0.831709599440218,4.768773735834897e-05,225.80156,0.55981135
354.087749354818,-0.842774567307745,5.409766339891777e-05,280.85727,0.57941914
353.897033667158,-0.860875715606658,5.3041004786172776e-05,258.9729,0.48871493
353.9404354819,-0.925604527028261,3.051022611012879e-05,113.01459,0.22375107
353.919343070465,-0.0291887093765591,5.718621579985465e-05,245.05048,0.49407184
353.775463963183,-0.416877268360348,3.08988769165333e-05,208.4276,0.46669927
353.684851258255,-0.0312899346064752,5.38066228961376e-05,206.33812,0.62253445
353.699516739916,0.24411744800546,3.22531866502025e-05,303.6657,0.6126493
353.752420661317,0.219819791311427,4.516726383856739e-05,165.72792,0.48919338
353.69556393552,0.273110846835669,3.0584109576099114e-05,213.47176,0.54035246
353.736378716257,0.631441145683426,5.068082080717862e-05,294.4843,0.51531345
353.962664143323,0.39631450437876,5.7463599116262564e-05,217.11072,0.46291113
353.758897158118,0.0795013747372346,4.0707319822720216e-05,256.57874,0.4655625
354.084684574191,1.09712714066578,4.467127995594033e-05,230.12582,0.2804597
44.2911100943026,3.90724557616398,4.0899721024532014e-05,246.20479,0.19480628
44.0853002733941,3.82671995088892,5.186860458636973e-05,219.29416,0.4816382
44.0100150706132,3.77814689126674,4.847919464002522e-05,160.55225,0.5460404
44.1338166269207,3.56261106045945,3.08930812751172e-05,271.50638,0.32052088
44.1667163213758,3.66185960208553,4.8280994929858185e-05,180.49756,0.31985843
43.9432499097855,3.3462847450223,4.41654991850247e-05,183.98402,0.587241
43.9511930375398,3.56093014259987,6.018900930254944e-06,370.43298,0.69116044
44.1159310551638,3.26541791927401,0.00010153507382541491,225.02199,0.5874167
43.9822867495002,3.6275657589857,3.824203575697811e-05,310.08572,0.4963793
43.8149944896933,3.63739502355655,6.520270655730472e-05,220.80652,0.54655266
43.9924487091885,3.80848724032981,3.9011178286052544e-05,240.405,0.48088834
43.9024277138925,3.314117656692,3.76162285694254e-05,213.2308,0.33971807
43.6334332910079,3.72717342669036,2.397954963919153e-05,250.27342,0.3307903
41.5555347510773,0.832321882876885,5.832376975940169e-05,250.92062,0.70383847
41.9101640192103,0.442962911264143,5.942825353606824e-06,218.83492,0.58008105
359.200880311999,0.998728194409968,4.715013703157723e-05,255.5325,0.5572721
359.293536708245,0.441898786174598,6.583948009882417e-05,234.24182,0.55861676
359.42019616565,0.172445928240444,4.346768607267076e-05,207.07587,0.47217512
359.429559646862,0.78863117035521,4.61155236616916e-05,179.83904,0.5365436
359.57196910927,0.803098424043177,4.060163878350075e-05,200.7856,0.2695685
359.594842094347,0.754563284678369,3.2232779328636624e-05,163.56314,0.51708806
359.570018410943,0.219578010611207,3.6764915602133535e-05,237.90556,0.47219995
359.588405696191,0.148761524912512,2.6470629880123326e-05,231.98013,0.47045675
359.61793812905,0.57124519818411,4.792918075967843e-05,277.815,0.51781654
359.672485163505,0.487550905982469,3.1146360599597935e-05,292.23776,0.5207108
359.834097415247,0.40753267164393,3.458835224757566e-05,251.2902,0.3295782
359.831562578781,0.190465611529937,4.106545624679359e-05,148.65378,0.46715468
1.4683978218522,-0.569307564298939,3.924119202850093e-05,294.53845,0.57500386
1.42910952353139,-0.0804835878076809,4.490122580005267e-05,277.22437,0.30794752
1.48592644386636,-0.3979685371799,2.4346079788884416e-05,274.56406,0.11499378
1.59500830012308,0.0330048473794885,4.149970849840722e-05,211.69696,0.5556848
1.30299718867132,-0.0236327036390708,3.911911649962514e-05,291.62997,0.5916958
355.040471689144,0.657200788023677,4.9403230573554154e-05,159.86057,0.5141647
41.9578042660592,4.47027878209414,4.685738407366061e-05,233.14392,0.6066121
42.0534801448582,4.81296665392876,2.8360569572137314e-05,222.3041,0.41975895
42.1911621781495,4.85206812988276,3.650139176376269e-05,172.28229,0.17303047
42.0331692288278,4.537533394272,5.642477387565134e-05,116.44108,0.14602989
42.0494315581973,4.37606953199384,2.7081625727500173e-05,304.21365,0.41747996
42.7444588424899,3.8515821767164,3.527706645152684e-05,245.96326,0.32447034
42.6793005215128,3.81125188157026,4.650497436194634e-05,282.86728,0.33352894
42.6061867749161,3.33805846545445,4.575004441798714e-05,285.61703,0.27775875
42.6112201620758,3.49814667402349,5.967889700892582e-05,199.20168,0.5521466
42.6263825094461,3.69555631630584,3.333489772452839e-05,178.8766,0.33347932
42.5884036326298,3.97825020211431,9.581506154728836e-05,260.58496,0.17265896
42.4141927125259,3.99323219673472,3.67725334718598e-05,190.34695,0.34682864
42.3736115584122,3.75651116758269,4.391018716919081e-05,209.52141,0.553809
42.3366412739268,3.76765831130939,3.5071006427011935e-05,197.44348,0.3269404
358.147676287024,-0.966655970025508,6.091314849114908e-05,240.63286,0.44523054
357.974935547189,-0.533950097497563,5.459437906894589e-05,298.5954,0.58088636
358.03707555906,0.0388560354801463,5.394936964749074e-05,226.58272,0.63802767
358.009620934873,-1.2497664838483,8.662069865832841e-05,312.21878,0.5262726
357.972981833822,-1.20622498568398,4.493310952355351e-05,185.03052,0.5229341
357.95526844088,-1.14037917195462,5.934852029055411e-05,242.92769,0.5548055
357.715009387533,-0.214529967066779,5.246740610220349e-05,211.86385,0.2030431
357.94896293864,-0.240613878254518,2.222685902672327e-05,207.14238,0.57169026
357.548667478459,-0.737384163530426,5.218084830128529e-05,240.54993,0.5414445
357.619970419275,-0.798995567039564,6.266285828712821e-05,231.12543,0.60301423
357.853327252738,-1.21291605167765,7.004317438825559e-05,266.504,0.52144897
357.680274293418,1.14221786498169,3.624361627189896e-05,265.3329,0.60834086
357.582365356459,0.641991085218063,2.4342169445922336e-05,196.69456,0.27719623
357.570742501615,0.40686723599521,5.3526824621374096e-05,246.79419,0.56019765
357.688296913004,-0.42169986053621,6.199627943295992e-05,264.04712,0.6143186
4.67149885850982,-0.31796784433751,4.83261774426108e-05,217.54083,0.3167822
4.60944427182981,-0.906811238307634,7.045006307839458e-05,323.13315,0.62565607
4.41453879411406,-0.704273618911641,5.906861521423963e-05,259.9153,0.57368124
4.4341731276451,-0.638971024976448,6.801040006226424e-05,276.55692,0.5482871
4.25424240061211,-1.23272415365165,5.5965145505836475e-05,262.3924,0.31804296
4.21316917964777,-1.15413034423303,5.974233581516304e-05,171.52745,0.3304512
4.1504367502492,-0.456668612572911,0.00010449322575286412,273.07275,0.6305568
3.98666370102862,-0.920156648828191,4.668954903795289e-05,282.8497,0.5399481
4.14907909239054,-0.903463982622993,5.425647523078012e-05,191.56142,0.6518205
3.94173376517957,-0.44124951065348,6.90902943463447e-05,176.74939,0.49356112
3.94657042803051,-0.349686000116712,5.312875253046126e-05,158.97333,0.3986744
357.436640839287,0.00831524359856231,8.810756808206488e-05,320.052,0.5798983
357.535838601529,-1.02750584553028,4.861542999561997e-05,170.6394,0.4946669
357.188745612782,-0.480302207503322,4.0831022495096256e-05,368.20462,0.57268393
357.18885185557,-0.270732543371862,5.1480097944595476e-05,255.29324,0.45050633
357.115827218072,-1.1727903029458,6.870593548112986e-05,243.71367,0.5042907
357.201841366681,-1.19672821699657,4.1672168427388745e-05,275.38138,0.5747251
359.949303898627,0.733115947964406,4.785057883387572e-05,257.38843,0.45127374
359.916581296724,0.587388244417762,4.3460484844753464e-05,231.14328,0.5203114
359.912360077186,0.0442710328385829,6.701388303393999e-05,225.92616,0.62727934
0.0228312910155637,1.13452532767446,3.0810391850613e-05,210.14687,0.5091358
359.968098789353,1.0894820354947,6.2019640392494e-05,206.53731,0.57755643
0.0809016662107638,1.03249195828529,3.177679039408602e-05,184.47127,0.6067992
359.981575082792,0.86763651600283,2.4900167985449304e-05,262.78366,0.541764
0.0841203016936447,0.177534554832218,6.441048005575189e-05,190.17152,0.60387963
0.118807921877021,0.495411141026209,4.9426408412897994e-05,269.80023,0.5524271
0.248230370274655,0.5347136878762,6.797388258979622e-05,285.9298,0.54377025
0.156343013384799,0.703227644884119,4.9472811570737185e-05,332.8684,0.638156
0.157460210744432,0.58694503835986,8.928975393191902e-05,234.20918,0.55231273
0.220629121248464,0.541916324037056,4.759924203811365e-05,229.28496,0.58881384
0.233593482676667,0.28028555660673,3.615289949408299e-05,258.3352,0.49004555
0.25653116636164,1.00982231801012,3.8453126702553295e-05,155.24638,0.4799517
0.272654589397121,0.731203349767092,2.8886365250446015e-05,309.8138,0.57762825
0.297393876504429,0.360574760413056,5.025817660218703e-05,160.30345,0.5405963
0.364297928140248,0.742669378610399,3.307963978337259e-05,266.1833,0.6540272
0.29224371302729,0.609865697237021,7.576663813182887e-05,216.73483,0.55257154
0.321086773049513,0.508888696727877,7.544748548054444e-05,235.05936,0.5440214
44.69667144684,2.22933245070718,5.3096554984148144e-05,166.52283,0.49751866
44.7584903726557,1.34018020817468,4.923421548271735e-05,210.08783,0.6073405
44.7238920431613,1.64496351255967,1.9850036970357004e-05,307.28275,0.5760987
44.761059027406,1.63388074075936,2.29820888643536e-05,275.62573,0.6080692
44.5560544520605,1.90524610589647,4.303690096990357e-05,183.57152,0.13530347
44.5995459928896,1.62850958669092,5.2995471631051884e-05,185.53465,0.5730086
44.4879160625604,1.07164587459625,4.785457667465174e-05,220.21718,0.53094226
44.3915570215728,1.46594823163643,5.751771933068203e-05,237.51028,0.44010633
44.3812436151593,1.55351124589415,5.189916179198885e-05,182.40408,0.5104782
3.30461306253621,-1.00314444933462,4.4593438665570006e-05,234.00473,0.3591168
3.30689166783242,-0.852158268731655,3.728194796112945e-05,241.44702,0.57322437
3.31286381495044,-0.676363691012272,4.2586290978113303e-05,263.69363,0.33740962
3.27732109771677,-0.839878369008073,5.040356776876725e-05,202.13545,0.54105157
3.28951163359272,-0.492722827343072,5.622852302368019e-05,237.95607,0.54094994
3.29475464132451,-0.130991450660961,5.142550378678607e-05,189.70624,0.50816137
3.27151629144,-0.0399010527970476,6.82880548955503e-05,271.8143,0.6816925
3.02665355584972,-0.510707352970082,3.786151212159078e-05,246.27107,0.5995061
3.06327877326942,-0.202070345158555,8.911957465743177e-05,285.6029,0.5683037
39.7431869035092,1.87653504226056,0.0001035492582196398,832.47906,0.6011591
39.7466321039468,1.99859435988007,5.340988834621033e-05,281.7167,0.5203596
39.7647341160794,1.91421956362258,8.245870438010492e-05,326.2382,0.54631144
39.7834464643003,1.91926653161797,6.018712460964277e-05,175.85457,0.5481901
1.89528282569002,-1.13088222430809,5.859422798820863e-05,315.00925,0.55799043
1.79814185272014,-0.951116180598222,4.2880961114731756e-05,202.43452,0.30113962
1.90361006246685,-1.16102975978108,7.253061667160634e-05,334.43222,0.57443273
1.73959527862393,-0.713510953079963,5.347558573325314e-05,264.49896,0.5440012
1.72535056592803,-0.688732875200493,5.700342784556149e-05,296.35272,0.5306297
1.76607174747284,-0.740197281138836,6.958063021160546e-05,159.92662,0.5367902
1.78032293290715,-0.709024766514895,6.704480402757006e-05,161.48648,0.5369221
1.74355873462843,-0.682796113431529,7.350265862031945e-06,218.41286,0.551354
1.64988125645958,-1.13473106365744,8.563186157839808e-05,205.10538,0.5148757
1.70528836557032,-1.16115458306102,5.3263442026504065e-05,263.62912,0.5481904
1.72666136086682,-0.635355142261499,6.356710059003147e-05,205.26437,0.5762299
325.683842944507,1.89907880319465,5.174655898305921e-05,244.00429,0.3849784
325.644895551875,1.74988431847842,5.3109191642351534e-05,156.12431,0.34072328
325.608776748676,1.67601993266159,4.8206977193116625e-05,280.99615,0.3393056
325.668593314808,1.76718324186541,3.5443828120445684e-05,286.98944,0.29829445
325.749016278556,1.5047566162095,4.6343191272853384e-05,250.11583,0.215619
325.708142011108,2.01392868930738,3.944055142327417e-05,250.00645,0.33521816
325.762037917795,2.08586210416588,4.3609006112203404e-05,210.59904,0.47836393
325.682840416966,1.95695004408116,2.513990372292113e-05,234.53304,0.33852684
325.846430427553,1.88046355804431,3.486190859944142e-05,226.239,0.63407093
42.1990203878725,4.05284098642186,0.00010828932010339521,229.35753,0.61325884
42.278901669522,4.75213752151788,4.612814707530441e-05,272.70486,0.59095734
42.2436044479889,4.97101604824588,4.487402693767072e-05,249.60481,0.5207693
42.1411683296483,4.49001664457128,4.987511915569048e-05,285.3622,0.51017576
42.1407440747851,4.28890926748598,4.086823691198385e-05,261.43042,0.21872266
42.2001820398908,4.31694050600741,5.085963425819316e-05,253.9425,0.46037108
42.1628792253077,4.11293967983541,0.00011394390728228544,184.05496,0.5113621
42.2706911256008,4.34641103088416,3.366502940621752e-05,278.70425,0.2610112
42.3605674200889,4.34563775306947,3.411006034307888e-05,284.1834,0.5963528
42.2550305201415,4.25378648680215,4.9856155672263734e-05,243.2581,0.6195085
355.088986535476,0.174958446515934,2.6726944619111885e-05,190.13474,0.4818332
355.224849740278,1.12350045489725,0.00025469070693395,144.68591,0.1315756
355.162320290943,0.878277702936015,3.885523072772032e-05,199.2046,0.50443006
355.180877290608,0.733883347774275,2.90742710348706e-05,165.03859,0.28239512
356.523315309422,0.355631726687291,4.856776103036295e-05,185.2711,0.4892496
356.413287271808,0.226484209299587,7.139362882852541e-05,284.65955,0.663369
356.614599453561,0.756988659037559,6.999486592428159e-05,225.44807,0.2764548
356.627737193326,0.975008600695426,6.886474392651526e-05,259.9052,0.40961862
356.506514428469,0.895132244703529,2.9736519705228025e-05,196.08194,0.69462776
356.628424940073,0.739924902353734,2.7616880832160636e-05,159.24037,0.2732031
356.591188933112,0.375883216770683,1.9975281266494485e-05,248.39368,0.4548809
356.703800137924,0.241682842606582,4.550980487626549e-05,173.0856,0.562093
356.610677048643,0.269764860033616,2.3367162287261417e-05,176.3078,0.45687762
356.727910255099,0.777373287270319,9.004602880479267e-05,164.07158,0.45832765
356.684188216365,1.2406169339335,9.010277872730828e-05,352.44443,0.559117
356.723531389221,0.969868478798151,6.523888763951541e-05,184.40237,0.5320847
356.776995156663,0.115194669552426,4.0212292705457054e-05,209.86388,0.64979655
356.820046873368,0.919135618958174,4.409746489171863e-05,193.16725,0.26313168
356.926112984321,1.115722490744,3.896998970857366e-05,234.94807,0.286383
42.1508753423332,1.62317363773064,7.30493382991698e-05,244.207,0.538669
42.1227696403377,1.78352371519894,6.975428202536768e-05,286.5302,0.5481338
42.0025096564093,2.04078487095696,6.494541888126451e-05,230.54655,0.42988807
42.1559497322963,2.13812440668558,4.856781864118549e-05,243.48756,0.1871525
42.0181142133812,2.27116446554084,4.756540776223153e-05,275.83716,0.3580875
42.1035736025918,2.27988207940993,4.2494344595356864e-05,302.7816,0.5979835
42.019329868094,1.38850093992734,5.409064318816659e-05,208.13594,0.54278785
0.821335392410433,0.27416828694048,5.258843381315408e-05,227.42532,0.31736746
0.826564458254743,0.535826062261716,6.117246768081794e-05,179.8429,0.49349004
0.648400723892398,0.209513543170185,4.520937048123383e-05,229.36626,0.3008164
0.716651226485833,0.149627010773398,1.663515015324544e-05,143.88,0.5512071
0.693625658601403,0.527357136327946,6.00657551783653e-05,206.73921,0.45866176
0.726561514600214,0.93979486903275,2.16504593488515e-05,234.47954,0.36155483
0.928095850484714,0.894087375659606,2.6643305787012806e-05,196.86635,0.4615051
0.759955559531758,1.15607885320656,6.900773841954486e-05,383.81918,0.52552414
44.5383266778069,0.547599177875777,9.908468627030339e-05,374.7842,0.66324955
44.4937667807986,0.584603839769728,4.800403515390419e-05,158.20804,0.47673178
44.6462449235737,0.558796710185955,8.64703393054673e-05,212.01227,0.3317591
44.5143397789928,0.211568579779858,3.774571209224521e-05,209.1976,0.52117586
44.476237953308,0.159353714936789,5.589323833013643e-05,183.22253,0.64964503
44.4845483950116,0.13802433184823,4.160348309553257e-05,238.9007,0.5692524
44.9594212080086,1.00785457666534,0.00010715829783936884,273.5458,0.53209037
44.9963291207921,0.984720210870957,0.00010055977089843983,339.66418,0.52958316
44.9211373107921,0.934311857505721,9.630590151362613e-05,245.81155,0.5304161
44.792297520505,0.908984504936677,8.557203772352066e-05,264.80035,0.47184122
44.7279139788618,0.277085985333479,3.41773644729763e-05,170.79071,0.12777638
44.7698352156561,0.32307380813034,5.5995847100781104e-05,250.52016,0.5316463
44.8361749800088,0.694024720244825,9.47677391036547e-05,195.58624,0.44007868
1.30712520506923,-0.303282793118216,4.8819114108920454e-05,205.38025,0.5205035
1.36922552462827,-0.208295737817891,4.729385730998563e-05,227.98906,0.66669565
1.45857449447309,-0.614688581429052,3.9980378355363085e-05,260.29047,0.42315155
1.44198207939753,-0.381630302323003,4.572360274641487e-05,143.99374,0.45391363
1.24497885084527,-0.0212146557111295,2.1402912480559403e-05,207.29715,0.3033358
0.866608595450858,-0.768421051032085,6.231361332674835e-05,356.8787,0.720758
1.0146134955554,-0.710852995919508,5.3722641478583974e-05,259.30188,0.45840687
41.1871206226485,0.977832424921876,5.0612607985435234e-05,378.86166,0.5800244
356.980752087199,1.02608207237574,4.027383566319094e-05,253.1369,0.5543785
2.00603775810906,1.09128712320666,3.050350120034277e-05,417.92395,0.54766065
2.02939359112387,1.09433748133678,4.7896309286652126e-05,194.49963,0.28345007
2.03307543557101,0.273360868792462,7.292578585750853e-05,243.0642,0.6925625
2.05396927932925,0.246408741710004,3.6608401477816594e-05,188.53177,0.54753155
2.09697272523441,0.0708345923495066,4.9727789506728216e-05,335.29922,0.4443735
2.09376219576426,0.165207931449217,4.9145948749520005e-05,177.97281,0.5070199
2.02569964937176,0.0246002525487902,4.8691055768750246e-05,307.90918,0.6053385
2.17656814431677,1.08095687665414,5.206989043259827e-05,257.0242,0.5472409
2.23152194841692,0.912405631343914,0.00014121895176922187,237.5,0.5383602
2.24798990066854,0.82267893579885,5.549590097564205e-05,241.60341,0.33162495
2.1986931533504,0.590804931953974,7.711408485844835e-05,246.76735,0.5935834
44.2922811445315,4.22875931609226,4.074601072854323e-05,234.09901,0.17700607
44.3539039784813,4.22549320899895,3.434288454637688e-05,193.97386,0.6332758
44.5607137915433,4.77084363556228,5.676998832952997e-05,125.486244,0.14419393
44.518345123325,4.71305930819781,6.54806004369539e-05,253.77849,0.3695942
44.588512797885,4.57948348958164,6.571193957831552e-05,231.17804,0.38115907
44.4847138182565,4.3216399528445,8.265189146684492e-05,276.6823,0.56635076
359.395312821897,-0.522294775505751,5.907674557416668e-05,236.69254,0.5373628
359.558916802384,-0.270604340750068,6.807364669999687e-05,172.4948,0.51371914
359.177812744086,-0.397092258157216,6.977085507266518e-05,284.65973,0.61098105
359.485820394341,-0.13484984729106,5.1436967975953156e-05,193.9316,0.40466928
359.49588068239,-0.52187485224596,9.500980158426065e-05,216.41579,0.40069637
359.059527780933,-0.930195364374614,0.00010454869460716889,181.02296,0.39271876
358.955738524373,0.5578511774264,4.2277757641458816e-05,160.13173,0.2961203
44.5878261366408,-0.871895928966844,5.569675188164861e-05,277.08286,0.51363814
358.28405063518,0.680603406012291,4.561301263427144e-05,299.05246,0.6387282
358.365547198564,0.639985846824098,2.6031543031903005e-05,224.08025,0.27195644
358.365041866126,0.495131246666537,8.178086836389821e-05,295.0955,0.52666134
358.384862258966,0.711243377842922,3.684996390347581e-05,294.0845,0.48332813
358.439172939724,1.03574627460525,2.470747724177438e-05,249.28871,0.41983727
358.458971165915,0.828025372845707,0.00019958350873179037,177.00821,0.45681545
358.598047090805,0.535546689218765,0.00010565083055493224,225.67755,0.63571805
357.656302648566,-0.540437692001911,6.0734752461041994e-05,185.11017,0.3993248
357.634891393043,-0.570923243993428,5.764442297593494e-05,235.88339,0.44359973
357.604338107522,-0.122797462913139,4.706515011279472e-05,222.77463,0.46086195
357.336378929154,-0.743852221450385,4.4221085122633296e-05,416.92786,0.52157354
357.425648907447,-1.03515481373063,4.379989346826354e-05,275.80014,0.6100418
357.32044835318,-0.669839026582444,4.577304769167356e-05,297.63214,0.46893615
357.2569600808,-0.763019450996711,2.7622556185718247e-05,239.50867,0.31164643
357.367606944372,-0.73350617521859,4.353567840788165e-05,276.5411,0.5291275
357.499922805102,-0.738095934213683,5.224591141045466e-05,199.61975,0.6257148
359.708614627263,0.279950585888279,3.382389097704444e-05,176.41533,0.55465704
44.5131222441098,-0.212769468752713,1.9614489906106543e-05,327.7561,0.64041185
44.4186695076585,-1.1294592996887,6.183298130141884e-05,174.56973,0.5167482
44.3823674590577,-0.365807532402794,7.028013192245671e-05,343.87772,0.6046673
42.0413373001205,1.38604721863642,5.594724154628448e-05,232.21054,0.26845795
41.8040249102195,1.70372148139846,5.5114048199570563e-05,215.30928,0.19077034
41.7926908988124,1.98576306653346,5.327993979204687e-05,202.69002,0.28248945
0.999549045362904,0.477679522741265,3.384765505429942e-05,210.58621,0.57976913
1.0333355996802,0.811787436835327,5.345195648391755e-05,285.7701,0.5293
1.05060146294709,0.78803501026247,4.091798709726533e-05,251.78923,0.39953244
1.39970807579706,0.620425062772286,5.7600380035853194e-05,290.9609,0.6240846
321.481785551679,1.42450768580188,3.285791008658493e-05,241.14844,0.5554723
321.271904996204,1.55942169654024,5.182251139818973e-05,226.78876,0.5375644
41.427101869412,1.74019101496397,5.11108412412017e-05,235.74757,0.55458903
41.3458714292763,2.04197219932313,5.1656713135642045e-05,200.54375,0.48156917
41.3410247154066,1.88749400920657,5.3092975498636884e-05,233.03014,0.5532751
41.2165527821349,2.03232313815676,4.541215864973061e-05,305.17294,0.5480602
41.32828705825,1.83790964023421,9.662293147630794e-05,317.85315,0.56900454
41.3363810931433,2.19305164325076,3.3609171377016287e-05,259.5517,0.52255064
41.1978266359216,2.14716566286484,6.67477716456238e-05,274.7299,0.52684873
41.3359221264979,2.081264691348,3.808830864908049e-05,287.62894,0.5932965
40.9836621384365,1.93972763531938,6.0002736527232974e-05,221.22733,0.4455628
41.1572822429388,2.21715431929031,4.974406922791727e-05,252.35245,0.5208875
41.0239319660636,2.09541311636611,3.7999128752979164e-05,257.87247,0.4750914
41.021473198686,2.16857376768239,4.925679692175743e-05,249.6408,0.4519241
41.1455941364292,3.76459705763946,5.758585439994883e-05,246.86473,0.2642586
41.1480759788058,3.91967662530944,3.670023528324302e-05,274.64914,0.26748216
41.0674426827951,4.14785459215931,4.5197733890983616e-05,240.93423,0.21566585
41.1305312960116,4.05226034775431,0.00015362105777795606,244.1099,0.592629
40.9760511456491,3.68458126096729,7.512458613533978e-05,248.83301,0.26683706
41.0460573664653,3.75298010457888,5.102013933832522e-05,358.1789,0.6663844
41.1032386744162,3.7106750016859,5.3393027506303525e-05,231.6954,0.58669454
357.058830369485,0.899087545510084,3.852985970592119e-05,211.17677,0.4102168
357.174647101859,0.223521990153798,5.0713031525652416e-05,214.41576,0.26375782
357.135907002643,0.964219982992409,3.34674170533775e-05,180.03,0.55151147
357.316222366081,0.866508104049984,4.419303740902602e-05,276.93933,0.60352045
357.105972263895,0.736093405316431,4.046827339343145e-05,225.8883,0.54230726
357.193075126602,0.887371365999187,6.872383844132354e-05,260.53232,0.64653957
357.324178986245,0.480863243482887,4.145393346328197e-05,210.69392,0.57172614
357.530390414982,0.397461081092085,4.797159945221319e-05,157.41428,0.49752232
357.504995307125,0.563283352056941,4.888226579098742e-05,192.10913,0.45237207
357.534917367138,0.341232212030575,5.158517869450222e-05,196.98161,0.5054353
357.539283289467,0.311051304633599,8.308977108386751e-05,190.28842,0.6188575
357.596670027704,1.19694503220005,6.430974839277167e-05,289.57312,0.547595
41.7913325161047,0.564811220642077,4.199466483182441e-05,235.40686,0.6179299
41.8166876116468,1.2035260845385,6.779657596089047e-05,251.07825,0.441069
41.7993418043966,1.04702368559255,4.286836598202871e-05,241.79982,0.6690339
41.8950510209324,0.966366021855248,5.910136377611868e-05,246.88766,0.5130422
41.9285419106582,0.452846509543891,2.7721534828220076e-05,240.63364,0.5799591
41.9399138786708,1.20992704000557,5.7315870253526417e-05,231.20126,0.66381776
39.4141732814172,1.29192522829763,5.57552408316378e-05,302.64777,0.5012031
39.4486639312182,1.33933086829001,4.924582269621148e-05,161.44446,0.36734945
39.6996039037728,1.72269073848827,6.084479729319634e-05,252.40918,0.21474646
39.663025498576,1.83462780361834,5.1755016345018236e-05,229.36555,0.31369057
39.5426379401283,1.70983682552999,5.640463052915141e-05,251.4965,0.24340622
39.6911107709463,1.88499707994468,1.0244214436035826e-05,218.99625,0.2727416
39.6708529440311,2.18074591650212,5.691061291618264e-05,256.74728,0.6526898
39.2209363472724,1.31205070994697,5.6274502568140976e-05,270.09583,0.5008506
39.2009354760572,1.32419415421491,7.735859646444698e-05,255.22417,0.49913612
39.2531098467461,1.38481176860307,5.259641178130182e-05,219.05359,0.26940566
39.2902180098305,1.8742554957436,3.620721419543881e-05,215.01653,0.31670722
39.4079261572541,1.87659767325911,5.012064469411041e-05,168.2734,0.49883333
39.3382454704181,1.92917110778524,3.165709109060399e-05,202.971,0.32435468
39.067674937351,1.8342186871827,2.8393892104725745e-05,238.87283,0.16373272
39.1885659844489,2.08725181636005,5.965675515194141e-05,229.19266,0.26456732
39.294535505322,2.23087613473907,3.045227760042886e-05,265.86862,0.26726642
2.94999123905715,-1.14353902455805,3.7184682538634676e-05,317.8812,0.5028165
2.94588989417493,-1.11073491789622,4.890914986913766e-05,285.4306,0.54456824
3.00778295433699,-1.12160171967044,3.645264772126058e-05,209.8993,0.28546
2.92627167911097,-0.903926381469296,5.94373254202982e-05,217.88121,0.35861582
2.92631633715207,-0.678537610849689,3.4900653865576336e-05,347.6529,0.6352449
2.86628146493962,-0.563092572540097,5.470693556504142e-05,232.63348,0.30259457
2.88750414017071,-0.168556611935267,8.942133131047906e-05,227.46799,0.5707289
2.85419917906915,-1.03409438989397,9.122079301562545e-05,203.7591,0.54166925
2.78791907556871,-1.19426975121435,5.456646163916308e-05,230.37892,0.2224919
2.73777882265662,-1.01539135218066,6.823945732074133e-05,165.01367,0.3292298
