COADD_OBJECT_ID,RA,DEC,SOF_CM_G_1,SOF_CM_G_2,Z,VEL_DISP,ID
98188180,341.97203000,-1.41100000,-0.18454092,-0.10762653,0.38888866,243.82132000,98188180
120563282,347.91802400,-2.44576000,-0.12897115,0.05714412,0.36608103,268.04404000,120563282
252871521,27.44957200,4.71107100,-0.12003109,0.03014505,0.49810845,250.71669000,252871521
319154813,41.20042700,-0.54275800,0.03993660,-0.14638789,0.48903427,221.05136000,319154813
260987493,28.72503900,2.33448400,0.19019771,-0.07300071,0.48124605,203.55153000,260987493
64011953,29.82735200,2.11654800,-0.04027851,-0.04168967,0.53460765,256.53333000,64011953
65755075,30.65257500,4.30915300,0.12477793,-0.01135541,0.48456255,127.80260000,65755075
123119113,350.65371500,-1.63042100,-0.20985031,-0.08937960,0.55920464,289.62668000,123119113
304625737,19.05015200,-3.14049200,-0.09079254,0.11828793,0.46994360,218.10779000,304625737
158433303,356.79640600,-2.20769500,0.08666221,0.01910534,0.44906002,267.59590000,158433303
354744671,19.88491600,1.13451700,0.08418828,-0.04004742,0.55120504,339.39822000,354744671
225673451,22.62522600,-1.15024500,-0.07985236,-0.10571656,0.58703270,233.04451000,225673451
224560246,22.21762700,-0.35207900,-0.00159197,-0.22104610,0.45111114,207.24060000,224560246
223607815,21.85422400,0.84938000,-0.02697867,0.19827745,0.70284940,244.54597000,223607815
95694184,343.17818300,1.86583800,-0.01768274,0.07351513,0.58669970,186.87646000,95694184
99327798,342.03315000,1.26215400,-0.04231852,0.03537189,0.58845090,304.83670000,99327798
121765190,350.50515900,1.82731400,0.21204073,-0.01664699,0.12020224,143.01625000,121765190
69973394,31.64267800,-0.73812500,0.00696324,0.03128964,0.45204980,208.35640000,69973394
249877259,25.95435500,-1.23818000,-0.15161528,-0.08182179,0.65759830,269.06586000,249877259
243406553,25.03877800,-0.70745700,0.04011797,-0.08335738,0.53060734,208.93360000,243406553
94264197,339.35557000,2.24911900,-0.03455699,-0.01348353,0.64341295,266.40800000,94264197
243414624,24.78620500,-0.86882900,-0.17162045,-0.27567735,0.52995800,250.12291000,243414624
280127073,13.53823700,0.07823700,-0.04234379,-0.03229230,0.55226123,268.98904000,280127073
250011759,26.08225600,0.16740700,0.00247061,-0.12493229,0.39579815,171.65503000,250011759
257710842,27.85807600,-1.09006900,-0.05414579,0.01119336,0.49143192,200.47957000,257710842
249986661,25.93896200,-0.53873800,-0.18877988,-0.00964328,0.56544950,238.71114000,249986661
107165586,344.71540900,1.88573700,0.10224759,-0.06358475,0.35652906,187.08635000,107165586
107137237,345.20828200,2.46866600,0.03604079,0.01114887,0.38125230,168.18971000,107137237
94676348,341.72564300,2.26434100,-0.17153483,0.09228845,0.14344752,191.96104000,94676348
140332648,1.14520800,3.27478800,0.01731782,0.15727548,0.59257823,233.95706000,140332648
260967648,29.54889900,0.56664200,-0.00715657,-0.15542541,0.66626850,209.12355000,260967648
179045563,1.91724300,2.67666700,0.12806747,-0.03636502,0.50924760,191.86719000,179045563
62571436,30.04618300,-0.46930700,0.04463064,0.05833476,0.64666617,266.08633000,62571436
260407694,29.28984900,-0.74557000,-0.14175618,-0.01128624,0.50129440,179.90349000,260407694
65472623,29.79236500,1.22391700,0.08680130,-0.14681709,0.52839535,285.62567000,65472623
151826726,30.49617700,0.12403900,0.01087701,-0.21040576,0.31191775,248.46075000,151826726
87359087,32.81722600,-0.05210900,0.16346993,-0.20628613,0.43792504,246.10309000,87359087
78264405,32.29423200,-0.39068700,0.07135238,-0.13748822,0.63262950,246.50429000,78264405
177525314,1.57751400,4.46039100,0.01333365,0.02687583,0.38065758,237.13864000,177525314
66186096,30.91762700,0.40957800,-0.06976492,-0.39758402,0.59467465,253.01724000,66186096
69354231,31.25047000,0.74667100,0.00345372,-0.06809789,0.45454700,244.08151000,69354231
154984709,9.13084200,1.60855000,-0.07957913,-0.00182384,0.35548496,253.97372000,154984709
226975771,22.72950200,0.49142700,-0.01324044,-0.20070775,0.28571594,243.72900000,226975771
253527770,27.32722500,0.32610300,-0.02834409,-0.14223406,0.59922600,158.95915000,253527770
271258617,10.64278500,2.36287500,0.34241285,-0.22320264,0.37956420,254.80441000,271258617
271285382,11.03228200,1.84030400,0.13491690,-0.00678720,0.15731503,236.67510000,271285382
256805483,27.72387100,3.01696400,-0.04958424,-0.00397991,0.45897362,214.94914000,256805483
256814741,28.21703200,2.83358800,-0.01584619,-0.03733887,0.15871865,151.55959000,256814741
217634526,20.39185000,-1.00973100,-0.06689964,0.08430963,0.57191460,239.37410000,217634526
289272813,15.31455600,-0.46486900,-0.29810472,0.27144177,0.41940784,157.34106000,289272813
250094071,25.64011600,1.51014100,-0.03165438,0.14515108,0.52329410,244.81503000,250094071
310654462,39.24000700,4.38634200,0.15018118,-0.05375089,0.56322426,256.96540000,310654462
264846209,25.88141300,2.84561800,0.06574384,0.00893554,0.35938823,220.24980000,264846209
294850606,17.20540100,-1.03381900,0.00971208,0.14342546,0.44150263,177.38231000,294850606
139696485,0.34883000,3.28962800,0.02385625,0.09190791,0.53196930,227.27365000,139696485
351466036,16.59615500,-0.09455900,-0.30082122,-0.12871592,0.22501922,230.57512000,351466036
163710880,358.42847000,2.22450400,0.02953662,-0.09129174,0.23310906,205.25594000,163710880
241082785,24.83354500,3.06674100,0.02948283,-0.03216180,0.41257745,237.21106000,241082785
229751280,22.86131700,2.00095900,-0.04876353,-0.16651341,0.35251942,273.02844000,229751280
290453578,15.81165300,1.09073600,0.14075114,0.05103067,0.70013200,272.25638000,290453578
289853697,15.89019600,0.98778200,0.05401277,-0.17486089,0.51845247,183.02707000,289853697
616549184,358.69136600,1.42224700,0.01284671,0.09730348,0.53930014,286.80360000,616549184
298194401,17.46958600,1.07338900,-0.22060357,0.11788666,0.59073150,242.97148000,298194401
302609861,18.45194200,-1.24140000,0.13000553,-0.00063623,0.48450720,194.80420000,302609861
283088166,2.02413300,2.24154600,0.07172748,-0.07390031,0.29497135,280.62790000,283088166
154987957,9.22493700,1.54598900,-0.00269545,-0.02007990,0.22542919,215.06220000,154987957
86879722,33.10126400,0.90968300,0.17527858,-0.14170169,0.30663967,253.44730000,86879722
144005488,4.99592700,3.50095300,-0.11373465,0.03025659,0.26455304,193.82938000,144005488
120144122,37.26688000,0.70281300,0.05243808,-0.07180614,0.33506180,238.48013000,120144122
91331567,33.62486600,-0.22123500,-0.09425665,-0.05037366,0.60015350,302.48740000,91331567
190371860,4.35027900,1.35597900,-0.08053993,0.07709283,0.30331495,233.66023000,190371860
91202851,33.38337400,0.98707700,0.02296261,0.09118636,0.29053017,240.96262000,91202851
325071861,42.55003800,-1.21587500,0.04782565,-0.13933886,0.27174970,218.95802000,325071861
93942054,34.40242000,0.06396700,0.15522256,0.10901639,0.54582440,184.24765000,93942054
146736929,7.95923100,2.25903500,0.06638237,-0.12255142,0.39920586,274.01202000,146736929
147166480,8.18637900,3.30691700,-0.09329487,0.02408869,0.13617994,209.96968000,147166480
157224429,10.15760600,4.39163600,0.11153380,0.00923957,0.34053597,178.28542000,157224429
150929459,9.16039100,1.06839000,0.05760381,-0.09749194,0.22628330,130.98637000,150929459
273224594,11.48800900,1.93197700,0.04921562,-0.24992220,0.47683966,222.50757000,273224594
273129882,11.13076000,1.65563300,-0.07139322,-0.03824331,0.50133300,274.15616000,273129882
271260467,10.45377700,2.33343600,-0.06798114,0.07047933,0.37786700,168.82970000,271260467
270589680,10.94095800,4.43980100,-0.10948184,0.16552914,0.50145024,242.72356000,270589680
355239979,41.04812600,0.90653800,-0.12284767,-0.20670725,0.59916973,256.04324000,355239979
287280213,15.35697600,4.48484100,-0.01493227,0.07478307,0.38016230,254.29591000,287280213
281652635,13.60640400,2.26858400,0.09695767,0.04909601,0.34329447,242.37756000,281652635
316171089,40.32228000,1.06190000,-0.14476633,0.03199460,0.56667220,199.34772000,316171089
309978635,39.51838100,-0.60498900,0.25954210,0.14842450,0.40019310,217.49770000,309978635
227311783,22.88170900,5.23783400,0.04995955,-0.08264968,0.30439663,205.41524000,227311783
219234392,21.76415900,2.88285800,0.24827793,-0.04560432,0.35586062,296.63077000,219234392
325299330,42.67258400,0.61409100,0.04872127,0.00042501,0.61603790,195.64066000,325299330
293144415,16.21472900,3.40569000,-0.02333312,0.17556137,0.30916333,240.03607000,293144415
292290352,16.37837600,2.76766700,-0.02505630,-0.04132582,0.57101540,169.33763000,292290352
310660742,39.53686700,4.23891000,-0.17843626,0.06577544,0.50295043,198.48363000,310660742
325503876,42.96346800,-0.70127100,-0.08381098,-0.04377678,0.54737110,190.77658000,325503876
93456285,33.91956800,-0.82010300,0.13107581,0.17193107,0.64780480,234.84584000,93456285
292920859,16.97653700,4.07510100,-0.07840311,-0.10083182,0.27559770,233.10316000,292920859
332590505,44.04617100,1.86782900,0.01128495,0.23098554,0.37217970,250.83391000,332590505
121097432,37.28460100,-1.19809200,-0.06784003,0.16925008,0.54299770,223.71738000,121097432
149274162,8.45669200,-0.99362400,0.07404321,-0.08759964,0.54217230,255.39093000,149274162
294884600,17.43396000,2.60885000,0.13643801,0.00193192,0.64237390,290.82886000,294884600
310673681,39.23894600,3.95505700,-0.19094453,0.11363256,0.39019206,203.99036000,310673681
260411497,28.97114000,-0.82129500,-0.11993387,-0.01045575,0.49273473,263.63280000,260411497
326226120,42.75757900,1.81478600,0.12112643,0.11931676,0.53893745,309.34805000,326226120
295084252,17.39161200,1.65804800,-0.02197422,0.19006369,0.27996850,312.21198000,295084252
350583495,20.11351100,2.30778200,0.05356502,0.05252194,0.35317300,220.22594000,350583495
329548916,43.70244000,4.01205500,0.06871097,-0.14237265,0.15010366,206.44815000,329548916
353438436,20.28639600,2.74610900,0.00546737,-0.08226977,0.27552730,215.99911000,353438436
327875800,43.77703200,-1.17535300,0.08910980,0.13783440,0.36669454,226.75844000,327875800
270962374,11.00799400,4.96591500,-0.00926316,-0.15143206,0.55051690,278.60657000,270962374
279766474,12.66730000,1.31652200,0.01926973,0.23805421,0.56516790,248.52040000,279766474
129635193,37.98359000,-0.00947300,-0.10552664,0.07477244,0.17858770,190.98210000,129635193
279364317,12.82981400,4.20775300,-0.19052085,-0.23650040,0.54868410,236.99048000,279364317
309475901,39.11708600,0.86892300,-0.18796283,-0.28937697,0.50214820,219.10007000,309475901
285479690,14.43397200,1.88975700,0.03595102,-0.08986241,0.68047950,240.71360000,285479690
350255321,42.14259300,3.62634700,-0.09411075,0.09603296,0.55417120,207.94177000,350255321
316354995,40.49318600,-1.00288500,0.09039655,0.16027828,0.60774624,251.30470000,316354995
318759021,41.48116500,-0.44608100,0.13240639,0.06551427,0.48339847,224.88763000,318759021
278240934,12.64335100,3.49595200,-0.14827108,0.03434525,0.44892547,274.71106000,278240934
273197983,11.66894700,2.42082100,-0.04690196,0.06471645,0.26100130,225.99695000,273197983
178962562,3.78834000,3.84362900,-0.13687802,-0.14406670,0.41110423,324.71075000,178962562
190366408,4.55551100,1.45484000,-0.34717711,0.56202798,0.37297466,262.87460000,190366408
149456067,8.37230800,2.02350100,-0.08267443,-0.04704884,0.43592963,246.68655000,149456067
177595405,1.78084500,5.07637900,-0.04355763,0.16470366,0.41952280,300.17500000,177595405
178591438,2.63143900,3.91149600,0.01346314,0.09284577,0.33642570,260.71292000,178591438
179640313,2.26313700,1.41363500,0.01434077,-0.07252832,0.50754540,227.92442000,179640313
77706297,32.07990300,0.19033200,0.36301705,0.11550691,0.62865670,262.43090000,77706297
307955579,38.72811900,4.56891100,0.06253854,-0.08175142,0.32342070,265.82670000,307955579
309794224,39.33719300,4.84167900,-0.01645616,0.02655471,0.50438260,247.06268000,309794224
74656930,334.60645200,1.47661600,-0.04385141,-0.14545278,0.39631012,196.43810000,74656930
355430397,43.92746700,1.16691100,-0.08667151,-0.26776909,0.23489422,250.05472000,355430397
332133586,44.20560300,3.25294300,0.07116941,0.08975237,0.49032876,254.60080000,332133586
313887997,40.60629100,4.37642200,-0.03957740,-0.01392507,0.48939470,262.92078000,313887997
310667874,39.85821200,4.08121700,-0.02727737,0.08101385,0.51004500,249.71306000,310667874
319476139,41.52795400,1.80048300,-0.20416580,0.04062613,0.18714654,195.24504000,319476139
215148253,330.54393400,2.12308900,-0.10646286,0.22252374,0.13412847,244.66280000,215148253
70887166,334.01452700,1.85326700,0.49036945,-0.05342365,0.47471526,245.85858000,70887166
69360035,31.36135400,0.61913800,-0.05882617,0.05879452,0.45665290,249.06427000,69360035
328926131,43.61505700,1.79091500,0.04390674,-0.07503242,0.34398472,230.79245000,328926131
331089655,44.18716500,-0.01929300,-0.00356123,-0.00513295,0.23466419,181.86520000,331089655
307301682,38.49768400,3.37261000,-0.03341655,-0.00605267,0.51929780,289.23940000,307301682
313881809,40.48875400,4.51338000,-0.06047252,-0.05093840,0.33755136,228.28398000,313881809
326219721,43.14582200,1.94459400,0.08147061,0.21417058,0.54006710,255.56389000,326219721
69341263,31.57122800,1.02707100,0.04007774,-0.07292102,0.63756090,232.25108000,69341263
262069888,28.33009000,0.44209000,0.29358905,-0.20520954,0.48184200,200.99913000,262069888
355422040,44.55244800,1.37893400,0.01629245,0.03920445,0.47360170,275.45730000,355422040
78350198,334.86360700,2.25346200,0.13952316,-0.02314620,0.54915380,286.78156000,78350198
270485775,10.97728100,0.33241100,-0.00112720,-0.01801144,0.54843930,304.59818000,270485775
306873268,38.78539400,-2.50732200,0.06136633,0.02537936,0.40347362,228.70970000,306873268
318137206,40.79563100,-3.07160700,0.11622836,0.03208071,0.47286883,192.23059000,318137206
118810445,36.86450700,3.61915900,0.22454364,-0.17653328,0.46794844,253.39531000,118810445
327206255,43.32841500,-2.58537700,-0.01381383,-0.01521481,0.13484941,209.98257000,327206255
316148942,40.50524900,2.26674400,-0.02378055,-0.17031617,0.34614736,187.98045000,316148942
324855869,42.86536300,-2.20643800,-0.05175604,0.02214524,0.44816235,185.85170000,324855869
129546658,37.84531000,-0.39316200,0.20472808,-0.34944254,0.49233580,286.20273000,129546658
317575353,40.49107800,-1.93948100,0.14652732,0.13478157,0.25042015,252.88028000,317575353
319131172,41.06951900,-1.75229400,0.02189588,-0.08794395,0.56698817,128.95155000,319131172
323222307,42.15809100,-2.18906400,0.17987165,-0.13641716,0.38237387,285.03854000,323222307
326987419,43.27718500,2.55241600,-0.05514901,-0.00894162,0.34128496,268.06277000,326987419
314890153,39.76036400,-2.65647800,0.12522112,0.12890401,0.35536823,276.48940000,314890153
106658210,35.42885700,4.22166300,-0.21272006,-0.09196711,0.49192318,543.18475000,106658210
311391015,39.63775300,-3.80596900,0.07649238,-0.06297481,0.32341185,222.76920000,311391015
313245756,39.68299900,-1.50774600,0.06093361,0.01152704,0.52645760,271.45620000,313245756
310942622,38.76242600,-2.32522700,0.07729723,0.19280176,0.70287020,405.27646000,310942622
117406831,36.48956700,-2.33858900,-0.18215604,0.09025709,0.59989625,332.95316000,117406831
103698763,35.12080200,-2.63470700,-0.05393559,0.01999379,0.34195054,245.75447000,103698763
153206070,34.55514600,-2.34294100,-0.10246270,-0.14655879,0.55712390,314.32920000,153206070
104220718,35.35260100,-2.20553200,0.04362932,-0.01455185,0.27019724,195.29388000,104220718
111666124,35.70244700,-1.92553300,-0.09042251,-0.04263362,0.40700445,268.39526000,111666124
91098054,33.80651700,3.58648100,-0.00760725,-0.03330899,0.34553114,242.78110000,91098054
103669961,34.86394300,3.65770900,0.04022053,0.03817034,0.34209704,166.40730000,103669961
95357470,34.21792300,-2.48563200,-0.05843709,0.07350980,0.36550810,254.33998000,95357470
76799406,32.23507300,-2.39364700,0.01529264,0.13191415,0.41959210,179.31728000,76799406
77875822,31.27302900,-3.15273900,0.09620160,-0.07822297,0.28729460,264.56842000,77875822
331078782,44.39550400,0.20010500,0.10835724,-0.17420287,0.48862442,165.66368000,331078782
79936577,32.51126100,3.93264200,0.00492017,0.10368715,0.47908717,236.05081000,79936577
108632335,35.09045400,4.99975600,0.00512448,-0.09417956,0.21861455,225.91963000,108632335
66776281,30.68161000,-3.50493800,-0.01358820,0.03204578,0.55454610,217.28290000,66776281
116821405,36.35147200,1.61836300,-0.01864497,0.01011252,0.51071674,261.42540000,116821405
61651289,30.46530000,-3.35352200,0.06705578,-0.13432451,0.47681883,230.87134000,61651289
325502859,43.15117800,-0.67935300,0.12400321,-0.05372006,0.60104567,225.01059000,325502859
324655888,42.89794200,-0.09369100,0.05543716,-0.05066479,0.59665745,212.96034000,324655888
221451800,21.23937000,2.31415600,-0.10386390,0.01597006,0.42837045,214.72256000,221451800
270500028,10.31587400,0.06871100,0.05876391,0.16152320,0.41672100,261.27942000,270500028
222024776,21.49679900,1.59388100,0.02620866,-0.03750427,0.30227882,211.93324000,222024776
334686260,45.02565000,2.51771300,0.06372764,-0.00719637,0.28383166,200.69498000,334686260
325711061,42.88256500,3.50548300,0.06513751,0.00399933,0.50567937,217.30351000,325711061
332160658,44.96912200,4.71747800,-0.01234923,0.02902591,0.34765235,255.08258000,332160658
313168579,40.49014800,4.94912100,-0.28028055,-0.00304679,0.49000993,333.80322000,313168579
276649686,11.75554700,0.61549600,0.07955060,-0.02582492,0.24924727,271.15100000,276649686
223234198,21.68106500,4.53563500,-0.12386450,-0.07440219,0.24492693,263.68732000,223234198
86255405,338.90409800,2.08305100,-0.01905017,0.11989881,0.34789687,204.95222000,86255405
157867573,9.93048300,-0.93186300,0.22130107,-0.05120770,0.33082570,202.18115000,157867573
316156868,40.53343600,2.11579200,-0.17952696,-0.05635578,0.60243255,173.07707000,316156868
66838232,30.42649400,-1.24111300,-0.14441721,-0.23802829,0.60497460,255.61465000,66838232
325531290,43.29669000,4.78510400,-0.08192480,-0.15739567,0.10132448,220.50960000,325531290
218376746,20.58363600,2.87389500,-0.17974447,-0.02815176,0.51404804,198.94208000,218376746
283191590,7.32813800,-0.18206300,-0.13627681,-0.11447431,0.29017437,255.04749000,283191590
261955757,29.12432900,-2.54043500,0.05166982,-0.06706713,0.41709140,267.57678000,261955757
66488288,30.48064600,-2.38102600,0.05232718,-0.00712589,0.54842340,120.15544000,66488288
62780294,29.97541600,-2.97300300,0.01247308,-0.12569177,0.25626528,216.28069000,62780294
120024508,37.02236900,2.68671100,-0.05907058,-0.03264613,0.54745730,262.40640000,120024508
113914522,36.00970300,2.70155100,-0.02258465,0.12670729,0.34765226,250.25923000,113914522
117154161,36.48259700,2.49680100,-0.00848815,-0.02814747,0.39092246,167.57690000,117154161
260807368,28.78002300,-1.65555800,-0.15950177,-0.13777516,0.37294263,239.60112000,260807368
91389516,33.96137500,4.11310700,-0.14692938,-0.03989761,0.44896980,195.67697000,91389516
91398790,33.36418400,3.01960400,0.14426205,0.12165507,0.33823147,224.01085000,91398790
65743858,31.30904400,4.55074700,0.24255203,0.12593516,0.46649456,260.42330000,65743858
91966231,33.34687300,2.36619100,0.13912638,-0.00276185,0.55389150,222.37495000,91966231
62965025,29.82969300,-1.87452200,0.01416142,0.05610528,0.25101860,238.20294000,62965025
76192290,31.87795100,5.01453800,0.18912486,0.32724159,0.51073200,201.55067000,76192290
249896428,25.99051900,-1.65322800,0.02107576,0.03823484,0.15812610,201.17683000,249896428
350777738,19.84771800,-2.60888100,-0.16518370,-0.03122643,0.63233890,224.90266000,350777738
66477735,30.38418500,-2.17326900,0.02308568,-0.01281361,0.19573781,186.22325000,66477735
89189085,32.95353600,3.52479300,-0.12031447,0.13288352,0.49904817,181.32594000,89189085
267660759,26.63607100,-1.99273200,0.02112803,-0.08276708,0.32807958,226.56319000,267660759
108643297,35.68229600,4.72295300,0.00320318,0.08875378,0.49061894,272.95874000,108643297
104396502,35.05511600,2.66805300,-0.09076432,0.08648471,0.31631958,219.04920000,104396502
260369674,28.77100900,1.36678600,-0.03440691,-0.02938026,0.41826868,198.86954000,260369674
77422801,32.13201000,0.73712500,-0.03091155,0.05046652,0.48409882,307.78265000,77422801
87667003,32.83836200,1.33981500,-0.12098679,-0.03924451,0.25709130,245.38094000,87667003
121165862,349.53106800,-2.14724500,-0.15664135,0.17476700,0.10928760,136.73817000,121165862
123121970,350.34758200,-1.69054700,-0.09671945,0.20312624,0.39879376,380.93146000,123121970
137926355,355.62008200,-2.18020400,-0.08599489,-0.19400434,0.27397385,156.35356000,137926355
61521161,30.38935000,4.28139000,-0.14173278,0.05545190,0.48718598,303.07947000,61521161
224338677,21.80750100,-2.13450000,0.06008915,0.06612252,0.55833780,230.81168000,224338677
181500451,3.12535000,-1.58133800,-0.07533264,0.00997618,0.19930352,191.74574000,181500451
158307502,356.59779600,-1.51409200,0.22481609,-0.13592482,0.52395105,212.15088000,158307502
331194068,44.27067100,-3.15780500,-0.19826505,0.00691324,0.60448730,285.74686000,331194068
255568303,28.00968200,4.15943500,-0.21073228,0.06341956,0.41423735,217.58437000,255568303
261098067,29.42856800,2.40446800,0.02589212,-0.01639606,0.53996570,360.54390000,261098067
98196484,341.99490400,-1.55674600,0.11544531,-0.02041377,0.45188594,232.29744000,98196484
240369320,25.00550200,3.89037300,0.14368250,-0.08255358,0.23124793,202.87506000,240369320
253406869,27.62095700,4.57779000,0.02325584,0.11198322,0.73500550,402.25372000,253406869
61631323,29.93919600,4.96050900,0.00994056,0.03531873,0.57358307,272.99686000,61631323
260366491,28.67956800,1.43396100,0.15986945,-0.02615634,0.58477830,224.04332000,260366491
64010184,29.90616500,2.15888200,-0.13537051,0.11902170,0.53400220,256.73138000,64010184
61713105,30.66325000,5.27543100,0.08355426,-0.03883561,0.53425310,300.35562000,61713105
121628122,350.76253500,-2.05488300,-0.02308327,0.07770139,0.56281300,196.96698000,121628122
304620479,19.04472200,-3.01379600,0.15690453,-0.10359380,0.25877553,196.01921000,304620479
159367122,356.85091500,-1.33576500,0.04639965,-0.04120218,0.74527156,274.87274000,159367122
357039474,20.08260200,0.95217500,-0.07697363,0.04856115,0.53055453,203.05417000,357039474
228848829,22.59545700,-1.02136800,0.03424103,-0.01713352,0.54798290,234.33200000,228848829
224555532,21.74625300,-0.25601700,-0.04917970,-0.09528865,0.52804190,176.80191000,224555532
224527650,21.84881900,0.30811700,-0.16072476,-0.03424162,0.56963205,221.39894000,224527650
98149291,343.17402700,1.79458700,-0.08317951,-0.05598383,0.57805090,204.60718000,98149291
99327363,342.14064600,1.26096500,-0.02967324,0.02904266,0.35492620,214.11280000,99327363
125840921,350.43597600,1.55429400,0.25524267,0.06853621,0.45986938,266.08980000,125840921
68956550,31.39740900,-0.32213800,0.01001288,0.00365500,0.59337910,273.37762000,68956550
249870926,25.89748300,-1.11349400,-0.01580898,0.05990655,0.32800555,258.64334000,249870926
243406574,24.93347600,-0.70841100,-0.03612986,0.02584595,0.47022137,223.69374000,243406574
120608364,350.05675900,2.31117100,0.15508361,-0.01909567,0.57351510,233.03203000,120608364
232966354,24.57469100,-0.33252400,-0.14585885,0.19290030,0.57044184,173.87670000,232966354
121193759,348.25793800,2.10084100,-0.21959037,-0.12678569,0.47898442,228.05322000,121193759
266496518,26.12329500,1.23697800,-0.02973549,0.17067246,0.53848255,281.54187000,266496518
254337485,27.72391900,-0.14578900,0.05174765,-0.00564684,0.53619520,164.48811000,254337485
249980070,25.86727200,-0.41106000,-0.17572356,-0.11711497,0.47820634,388.60600000,249980070
103977545,343.90486500,1.50623100,-0.26285140,0.17380463,0.35713995,212.03346000,103977545
261770871,28.77000300,-0.79499400,-0.14675167,-0.03706155,0.33292273,229.76436000,261770871
94678615,341.65508000,2.22545400,0.01844569,0.00553157,0.56216220,254.01895000,94678615
262071728,28.85890900,0.40925100,0.04260581,-0.17170694,0.52718330,297.54132000,262071728
141783141,1.26085000,2.54718500,-0.17841747,0.10433064,0.49928780,212.33022000,141783141
283087282,1.83317500,2.25369500,-0.01184497,-0.14860481,0.29396433,254.43806000,283087282
61574212,30.13226500,-0.25938900,-0.01575129,0.03670316,0.74647814,237.92528000,61574212
260411348,29.48155100,-0.81610100,-0.11036154,0.04865903,0.49416637,258.20483000,260411348
64093642,29.74672700,0.78359800,-0.00826736,0.00780687,0.53335760,177.08551000,64093642
151825711,30.52555900,0.14684100,-0.02246613,-0.01014746,0.58325080,220.22390000,151825711
140315592,1.00087000,3.68112700,-0.02070823,-0.12299932,0.60108644,356.23570000,140315592
78297995,32.20403900,-1.03790100,0.17349960,0.06207187,0.46575972,167.88535000,78297995
177526903,1.63960500,4.42033500,-0.03453346,-0.06998499,0.50930846,228.72260000,177526903
69359485,31.17515500,0.63609200,-0.01468171,0.08390924,0.63894870,326.08230000,69359485
69355201,31.29464500,0.72402500,0.03199717,0.15990865,0.45958424,157.09103000,69355201
154997178,9.21851800,1.36638400,0.07885813,-0.10682105,0.67381040,279.52057000,154997178
116128341,36.27827800,0.10802500,0.01341052,-0.11327247,0.60421790,168.04530000,116128341
253533285,27.38699100,0.20575900,-0.06377037,-0.00858111,0.41804210,192.90573000,253533285
271260726,10.58656200,2.32886800,-0.04685721,-0.08196104,0.54531384,183.54921000,271260726
270382777,10.89927700,1.67012700,0.06683033,0.12904114,0.38620588,299.43445000,270382777
256810352,27.63859500,2.91712400,-0.00313757,0.06293554,0.30694962,237.35939000,256810352
256824892,28.20885400,2.64716400,0.13666934,0.05667650,0.57199660,200.91469000,256824892
282873233,14.22294400,0.12444000,-0.11729650,0.17844027,0.49522683,265.83633000,282873233
287070097,15.29123900,-0.35631300,-0.21255220,0.22360910,0.48653185,281.53204000,287070097
250102548,25.60486300,1.33343100,0.50695619,0.29100763,0.52346910,252.85538000,250102548
310653571,39.26973600,4.39928500,-0.09434894,-0.06275196,0.19838780,155.39870000,310653571
264854333,26.05678300,2.66234300,-0.14619198,-0.21384079,0.61127406,225.09170000,264854333
294892149,17.17806700,-1.10200500,0.11434529,-0.04362919,0.65248716,180.01544000,294892149
294000518,16.89345700,-0.30112000,0.05007769,-0.06610912,0.28328514,142.81398000,294000518
292501010,16.51214400,-0.49328100,0.03866489,0.17995933,0.31881917,163.43855000,292501010
163706172,358.61799800,2.35303300,-0.14315160,0.04663566,0.32824516,197.23520000,163706172
241104445,24.81652000,2.61652700,0.08795583,-0.08302466,0.45777097,207.64777000,241104445
229754658,22.81098800,1.93380300,-0.31976185,-0.06719093,0.52109820,245.10582000,229754658
289853359,15.77481600,0.99133300,-0.08855648,0.01449136,0.65388757,275.04170000,289853359
289859054,15.86529600,0.87280800,-0.05342251,-0.06590748,0.32774052,187.71677000,289859054
163726659,358.60502300,1.86126700,-0.41175777,-0.19087815,0.59104270,193.70644000,163726659
298194327,17.45140100,1.06783000,0.14518915,-0.11491785,0.59888840,329.81332000,298194327
302092473,18.38910000,-0.92722300,0.19255243,-0.02518244,0.53684920,262.23800000,302092473
283092858,1.91325500,2.16461400,-0.06947026,0.01572688,0.10018267,190.11821000,283092858
154981394,9.40718800,1.68092700,0.10944955,-0.12118323,0.37268433,284.20065000,154981394
91229768,33.46469500,0.44450300,0.13894214,-0.11848370,0.48264640,232.48175000,91229768
144004170,4.93744300,3.52013500,-0.28990160,-0.07321851,0.26438352,245.91710000,144004170
129632750,37.56014000,0.04476100,0.00203264,0.01538166,0.49798100,168.81370000,129632750
190616910,4.95198000,5.11175300,-0.05788216,0.03150995,0.46817693,218.33946000,190616910
190364676,4.22220400,1.48612700,-0.01034978,-0.11283044,0.30140978,277.00100000,190364676
91200946,33.43772500,1.02609700,-0.18122985,-0.00489803,0.31220424,226.15251000,91200946
325069500,42.61027700,-1.16294100,0.08981686,0.13711025,0.61069804,314.84045000,325069500
102906545,34.64560400,1.16660200,0.07505251,-0.02971229,0.52003280,230.20670000,102906545
147157172,7.99861300,3.51967100,0.00727248,-0.05229829,0.48140842,305.06244000,147157172
209759886,8.12880900,3.01108500,0.23924700,0.03880946,0.22488090,225.55362000,209759886
157232067,10.33443600,4.20884700,0.14529914,-0.08441291,0.42809004,245.44060000,157232067
